,school_id,latitude,longitude,type
4797,23047860,-4.3519662,-39.3119761,"['establishment', 'point_of_interest', 'school']"
4798,35185309,-9.7448111,-36.6666314,"['establishment', 'point_of_interest', 'school']"
4799,43035086,-30.0195503,-51.1581554,"['establishment', 'point_of_interest', 'school']"
4800,31055441,-22.418574,-45.447767,"['establishment', 'point_of_interest', 'school']"
4801,52066061,-12.2300047,-38.96124930000001,"['establishment', 'point_of_interest', 'school']"
4802,31191396,-19.6421,-42.625729,"['establishment', 'point_of_interest', 'school']"
4804,51032058,-15.1203767,-58.38443519999999,"['establishment', 'point_of_interest', 'school']"
4805,42017653,-26.9024679,-49.2399731,"['establishment', 'point_of_interest', 'school']"
4807,35467066,-22.330762,-49.057376,"['establishment', 'point_of_interest', 'school']"
4808,24035777,-6.2567303,-36.5129782,"['establishment', 'point_of_interest', 'school']"
4809,23062312,-3.7164279,-38.6572191,"['establishment', 'point_of_interest', 'school']"
4810,14007266,2.817526,-60.66713000000001,"['establishment', 'point_of_interest', 'school']"
4811,41129830,-3.7279868,-38.5226677,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4812,35015313,-24.1116654,-49.3231428,"['establishment', 'point_of_interest', 'school']"
4813,35140442,-21.2149364,-47.7761252,"['establishment', 'point_of_interest', 'school']"
4814,13031147,-3.1275155,-60.0228474,"['establishment', 'point_of_interest', 'school']"
4815,23061545,-3.9049392,-38.3908533,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4816,17035465,-12.625606,-47.561235,"['establishment', 'point_of_interest', 'school']"
4817,33031428,-22.467335,-44.449037,"['establishment', 'point_of_interest', 'school']"
4819,35159712,-23.5471654,-46.7009568,"['establishment', 'point_of_interest', 'school']"
4820,42039576,-26.7837663,-50.0079133,"['establishment', 'point_of_interest', 'school']"
4821,27223213,-9.6377277,-35.7196699,"['establishment', 'point_of_interest', 'school']"
4823,33055610,-22.9031601,-43.1253515,"['establishment', 'point_of_interest', 'school']"
4824,35137595,-22.6214265,-46.7085495,"['establishment', 'point_of_interest', 'school']"
4825,51034190,-15.3674369,-56.642436,"['establishment', 'point_of_interest', 'school']"
4826,28019709,-10.9218497,-37.0655788,"['establishment', 'point_of_interest', 'school']"
4827,29093317,-12.2191454,-38.9685103,"['establishment', 'point_of_interest', 'school']"
4828,31330744,-22.214871,-44.983926,"['establishment', 'point_of_interest', 'school']"
4830,35446713,-23.1054623,-47.70860500000001,"['establishment', 'point_of_interest', 'school']"
4831,43016146,-29.2736786,-51.9883271,"['establishment', 'point_of_interest', 'school']"
4832,43132685,-19.795672,-43.954438,"['establishment', 'point_of_interest', 'school']"
4833,33050570,-22.6342283,-43.26540300000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4834,32037791,-20.3915073,-40.4965495,"['establishment', 'point_of_interest', 'school']"
4835,31061999,-22.4215919,-45.4484487,"['establishment', 'point_of_interest', 'school']"
4836,27002063,-9.1186648,-37.7326388,"['establishment', 'point_of_interest', 'school']"
4837,51067439,-15.593241,-56.0922271,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4838,50006061,-20.5207228,-54.6492638,"['establishment', 'point_of_interest', 'school']"
4839,35802281,-23.5430127,-47.4567321,"['establishment', 'point_of_interest', 'school']"
4840,29424038,-12.4046732,-39.5025282,"['establishment', 'point_of_interest', 'school']"
4841,31349607,-16.6863812,-43.8280999,"['establishment', 'point_of_interest', 'school']"
4842,31354562,-10.9151507,-37.0534274,"['establishment', 'point_of_interest', 'school']"
4843,29058856,-11.8079658,-42.0633639,"['establishment', 'point_of_interest', 'school']"
4844,42135613,-16.6936479,-49.2105962,"['establishment', 'point_of_interest', 'school']"
4845,35155287,-23.7474324,-46.68488929999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4846,15041387,-1.418702,-48.46746599999999,"['establishment', 'point_of_interest', 'school']"
4847,43085679,-28.445481,-52.212291,"['establishment', 'point_of_interest', 'school']"
4848,35032189,-21.8708382,-51.8419851,"['establishment', 'point_of_interest', 'school']"
4850,24058211,-5.7851368,-35.2005299,"['establishment', 'point_of_interest', 'school']"
4851,35125817,-23.6694928,-46.45405969999999,"['establishment', 'point_of_interest', 'school']"
4852,42049660,-27.2394651,-52.0394091,"['establishment', 'point_of_interest', 'school']"
4854,23069619,-3.8128414,-38.4937239,"['establishment', 'point_of_interest', 'school']"
4855,24083186,-5.784760200000001,-35.2084927,"['establishment', 'point_of_interest', 'school']"
4856,29442982,-12.6708321,-38.5464283,"['establishment', 'point_of_interest', 'school']"
4857,41388135,-25.4250496,-49.2629957,"['establishment', 'point_of_interest', 'school']"
4858,25072153,-7.2263762,-35.9216689,"['establishment', 'point_of_interest', 'school']"
4859,35922961,-22.7744602,-47.4192667,"['establishment', 'point_of_interest', 'school']"
4860,35016743,-23.5327261,-47.4352425,"['establishment', 'point_of_interest', 'school']"
4861,21008728,-2.557241,-44.065986,"['establishment', 'point_of_interest', 'school']"
4863,31007706,-19.9251971,-43.9856636,"['establishment', 'point_of_interest', 'school']"
4864,33064652,-22.7971033,-43.3662206,"['establishment', 'point_of_interest', 'school']"
4865,50003500,-18.505297,-54.74729199999999,"['establishment', 'point_of_interest', 'school']"
4867,31124940,-22.0334794,-46.3398331,"['establishment', 'point_of_interest', 'school']"
4868,22135499,-5.048345299999999,-42.7338207,"['establishment', 'point_of_interest', 'school']"
4869,25071106,-3.7279868,-38.5226677,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4870,24080853,-21.7763282,-43.3551261,"['establishment', 'point_of_interest', 'school']"
4871,52029182,-16.5877132,-50.3082275,"['establishment', 'point_of_interest', 'school']"
4872,21148996,-4.1264048,-44.1306005,"['establishment', 'point_of_interest', 'school']"
4873,31020354,-19.43973,-42.21429699999999,"['establishment', 'point_of_interest', 'school']"
4874,43070477,-28.8461526,-51.8886943,"['establishment', 'point_of_interest', 'university']"
4875,26109107,-8.0759253,-34.9980747,"['establishment', 'point_of_interest', 'school']"
4876,24083003,-6.4705831,-35.4449409,"['establishment', 'point_of_interest', 'university']"
4877,43166407,-7.875144999999999,-35.448262,"['establishment', 'point_of_interest', 'school']"
4878,23013680,-3.850717999999999,-40.913737,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4879,26137631,-8.0387735,-34.9045806,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4880,35118321,-23.207686,-46.893747,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4881,35115125,-21.7128981,-47.4725334,"['establishment', 'point_of_interest', 'school']"
4882,14322641,3.3621646,-59.8345297,"['establishment', 'point_of_interest', 'school']"
4884,52097595,-16.737962,-49.2774586,"['establishment', 'point_of_interest', 'school']"
4885,13031066,-3.0659365,-59.9468417,"['establishment', 'point_of_interest', 'school']"
4886,32022778,-19.475772,-40.1168539,"['establishment', 'point_of_interest', 'school']"
4887,31236934,-19.9354117,-44.1140576,"['establishment', 'point_of_interest', 'school']"
4888,35100031,-23.4943662,-46.72871199999999,"['establishment', 'point_of_interest', 'school']"
4889,33042705,-22.4068019,-42.9641397,"['establishment', 'point_of_interest', 'school']"
4890,35124709,-23.4013346,-46.7526125,"['establishment', 'point_of_interest', 'school']"
4891,35429673,-14.8579912,-40.8510515,"['establishment', 'point_of_interest', 'school']"
4892,32022360,-19.3961994,-40.0637483,"['establishment', 'point_of_interest', 'school']"
4893,41068459,-24.7216108,-53.7418382,"['establishment', 'point_of_interest', 'school']"
4894,33100608,-22.063805,-42.0673371,"['establishment', 'point_of_interest', 'school']"
4895,15644197,-29.340503,-51.02593299999999,"['establishment', 'point_of_interest', 'school']"
4896,35194165,-23.5065686,-47.4827829,"['establishment', 'point_of_interest', 'school']"
4897,35106690,-23.578001,-46.6100303,"['establishment', 'point_of_interest', 'school']"
4899,43033563,-29.677897,-51.052691,"['establishment', 'point_of_interest', 'school']"
4900,35152961,-21.1407154,-48.9721013,"['establishment', 'point_of_interest', 'university']"
4901,15581039,-4.261468499999999,-55.97980500000001,"['establishment', 'point_of_interest', 'school']"
4902,33439222,-22.8868014,-43.2504445,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4903,35813000,-23.9725978,-46.3074332,"['establishment', 'point_of_interest', 'school']"
4904,31031691,-18.2403495,-43.59554139999999,"['establishment', 'point_of_interest', 'school']"
4905,43105017,-17.8914582,-51.7168455,"['establishment', 'point_of_interest', 'school']"
4906,52004805,-16.031058,-50.710887,"['establishment', 'point_of_interest', 'school']"
4907,31046884,-19.087537,-43.14194699999999,"['establishment', 'point_of_interest', 'school']"
4908,35175936,-23.5441856,-46.5099897,"['establishment', 'point_of_interest', 'school']"
4909,50025732,-22.1873887,-52.7158595,"['establishment', 'point_of_interest', 'school']"
4910,33107319,-22.8187536,-43.3137193,"['establishment', 'point_of_interest', 'school']"
4912,15561313,-23.638727,-46.670406,"['establishment', 'point_of_interest', 'school']"
4913,13093070,-3.0992154,-60.06861230000001,"['establishment', 'point_of_interest', 'school']"
4914,31180319,-21.836352,-45.4019928,"['establishment', 'point_of_interest', 'school']"
4915,26289601,-8.1112279,-34.9516934,"['establishment', 'point_of_interest', 'university']"
4919,52020533,-16.346279,-48.958788,"['establishment', 'point_of_interest', 'school']"
4920,23005157,-3.1186353,-40.8298686,"['establishment', 'point_of_interest', 'school']"
4921,33185000,-22.7336181,-43.4537824,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4922,32039085,-20.3736471,-40.350639,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
4923,43140661,-31.3630551,-51.9730139,"['establishment', 'point_of_interest', 'school']"
4924,33087407,-22.938039,-43.2067839,"['establishment', 'point_of_interest', 'school']"
4925,33162603,-22.8820685,-43.294796,"['establishment', 'point_of_interest', 'school']"
4927,13025694,-3.0328819,-59.99244940000001,"['establishment', 'point_of_interest', 'school']"
4928,23165391,-16.3340096,-48.9446416,"['establishment', 'point_of_interest', 'school']"
4929,43146376,-29.8377737,-51.143887,"['establishment', 'point_of_interest', 'school']"
4930,52086852,-16.6729428,-49.2225614,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4931,24035467,-6.2662647,-36.5127175,"['establishment', 'point_of_interest', 'school']"
4932,24085600,-6.432245699999999,-35.6442695,"['establishment', 'point_of_interest', 'school']"
4933,35134338,-23.571912,-46.6431876,"['establishment', 'point_of_interest', 'school']"
4934,28003055,-9.780059999999999,-37.405006,"['establishment', 'point_of_interest', 'school']"
4935,43180825,-30.10408809999999,-51.23616149999999,"['establishment', 'point_of_interest', 'school']"
4936,33111227,-22.8198245,-42.9987869,"['establishment', 'point_of_interest', 'school']"
4937,29457629,-13.3691984,-39.0680902,"['establishment', 'point_of_interest', 'school']"
4938,35920630,-22.94198,-46.9943216,"['establishment', 'point_of_interest', 'school']"
4939,41133528,-25.4688676,-49.2996609,"['establishment', 'point_of_interest', 'school']"
4940,33089086,-22.8307303,-43.0402038,"['establishment', 'point_of_interest', 'school']"
4941,23100753,-4.9681213,-39.0175752,"['establishment', 'point_of_interest', 'school']"
4942,31322598,-16.124254,-47.294796,"['establishment', 'point_of_interest', 'school']"
4943,23323426,-3.7856302,-38.6103713,"['establishment', 'point_of_interest', 'school']"
4944,15127370,-5.3495897,-49.1338206,"['establishment', 'point_of_interest', 'school']"
4945,26172232,-8.204287299999999,-35.5668762,"['establishment', 'point_of_interest', 'school']"
4946,52100014,-16.8039415,-49.2949327,"['establishment', 'point_of_interest', 'school']"
4947,25001302,-6.2126205,-37.3527749,"['establishment', 'point_of_interest', 'school']"
4948,25072218,-7.225090799999999,-35.8904775,"['establishment', 'point_of_interest', 'school']"
4949,29327911,-17.532959,-39.740665,"['establishment', 'point_of_interest', 'school']"
4950,43083536,-29.449681,-51.96011499999999,"['establishment', 'point_of_interest', 'school']"
4951,35185310,-22.97732,-49.868037,"['establishment', 'point_of_interest', 'school']"
4952,35154210,-30.0283903,-51.2126775,"['establishment', 'point_of_interest', 'school']"
4953,35112574,-5.0890181,-42.8093753,"['establishment', 'point_of_interest', 'school']"
4954,51024594,-15.878295,-52.241266,"['establishment', 'point_of_interest', 'school']"
4957,35120996,-21.2066948,-50.4269805,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
4958,23064722,-3.763634,-38.4857919,"['establishment', 'point_of_interest', 'school']"
4959,52045595,-16.7648936,-47.6058664,"['establishment', 'point_of_interest', 'school']"
4960,43038832,-29.7541081,-50.0179669,"['establishment', 'point_of_interest', 'school']"
4963,23069082,-3.7719517,-38.6018798,"['establishment', 'point_of_interest', 'school']"
4964,42043301,-27.3749421,-51.5925729,"['establishment', 'point_of_interest', 'school']"
4967,42000262,-27.5932851,-48.5544284,"['establishment', 'point_of_interest', 'school']"
4968,51000695,-20.1368166,-44.8991487,"['establishment', 'point_of_interest', 'school']"
4969,29094151,-12.233876,-38.93845,"['establishment', 'point_of_interest', 'school']"
4970,31341398,-20.7458732,-46.7447723,"['establishment', 'point_of_interest', 'school']"
4971,31200611,-18.7307584,-47.5024155,"['establishment', 'point_of_interest', 'school']"
4972,33055980,-15.8613019,-48.08579659999999,"['establishment', 'point_of_interest', 'school']"
4973,52027783,-19.795672,-43.954438,"['establishment', 'point_of_interest', 'school']"
4974,13057600,-0.1302342,-67.0632814,"['establishment', 'point_of_interest', 'school']"
4975,35118631,-23.1805292,-45.8257288,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
4976,33168202,-22.8724406,-42.338871,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
4977,31006424,-19.902815,-43.9662952,"['establishment', 'point_of_interest', 'school']"
4979,35900862,-22.7452847,-50.5832336,"['establishment', 'point_of_interest', 'school']"
4980,29279810,-14.850598,-40.84786700000001,"['establishment', 'point_of_interest', 'school']"
4981,35126615,-23.4452974,-46.46878969999999,"['establishment', 'point_of_interest', 'school']"
4986,52060888,-18.1749461,-49.3530554,"['establishment', 'point_of_interest', 'school']"
